segment,instrument,year,month_label,month_date,calendar_quarter,financial_year,financial_quarter,monthly_turnover,monthly_volume,active_trading_days,turnover,volume,mom_turnover_change,mom_volume_change,source_logic
Currency Derivatives,Options,2012,Jul-2012,2012-07-01,Q3-2012,FY 2012-13,Q2,984.44,23493023.0,22.0,44.74727272727273,1067864.681818182,0.4092783744098252,0.32277259898600685,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2012,Aug-2012,2012-08-01,Q3-2012,FY 2012-13,Q2,578.33,15467074.0,21.0,27.53952380952381,736527.3333333334,-0.38455413858688814,-0.3102802762618787,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2012,Sep-2012,2012-09-01,Q3-2012,FY 2012-13,Q2,730.74,20961974.0,19.0,38.46,1103261.7894736845,0.3965383085781473,0.4979237559054397,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2012,Oct-2012,2012-10-01,Q4-2012,FY 2012-13,Q3,1033.55,27086140.0,20.0,51.6775,1354307.0,0.34366874674987,0.22754817843014186,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2012,Nov-2012,2012-11-01,Q4-2012,FY 2012-13,Q3,931.17,26165263.0,20.0,46.5585,1308263.15,-0.09905664941222003,-0.0339980890595708,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2012,Dec-2012,2012-12-01,Q4-2012,FY 2012-13,Q3,807.38,23029565.0,20.0,40.369,1151478.25,-0.13294027943340103,-0.11984202107962749,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2013,Jan-2013,2013-01-01,Q1-2013,FY 2012-13,Q4,1164.34,33678072.0,22.0,52.92454545454545,1530821.4545454546,0.311019481645457,0.32944018225741956,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2013,Feb-2013,2013-02-01,Q1-2013,FY 2012-13,Q4,899.1800000000001,27700389.0,19.0,47.32526315789474,1457915.2105263155,-0.10579745652156214,-0.047625569789774835,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2013,Mar-2013,2013-03-01,Q1-2013,FY 2012-13,Q4,919.46,26950772.0,19.0,48.39263157894737,1418461.6842105263,0.022553882426210592,-0.027061605524745347,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2013,Apr-2013,2013-04-01,Q2-2013,FY 2013-14,Q1,738.0699999999998,27056813.0,18.0,41.00388888888888,1503156.2777777778,-0.15268321744405555,0.05970876373329048,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2013,May-2013,2013-05-01,Q2-2013,FY 2013-14,Q1,1110.4900000000002,35117053.0,22.0,50.4768181818182,1596229.681818182,0.23102514297116516,0.06191864772570521,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2013,Jun-2013,2013-06-01,Q2-2013,FY 2013-14,Q1,2053.12,48221934.0,20.0,102.656,2411096.7,1.0337256526398249,0.5104948413524333,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2013,Jul-2013,2013-07-01,Q3-2013,FY 2013-14,Q2,992.17,19264659.0,23.0,43.13782608695652,837593.8695652174,-0.579782710343706,-0.652608761164487,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2013,Aug-2013,2013-08-01,Q3-2013,FY 2013-14,Q2,556.89,8881372.0,20.0,27.8445,444068.6,-0.35452241047401156,-0.4698282590935039,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2013,Sep-2013,2013-09-01,Q3-2013,FY 2013-14,Q2,522.07,7078194.0,20.0,26.103500000000004,353909.7,-0.06252581299718063,-0.20302921665706597,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2013,Oct-2013,2013-10-01,Q4-2013,FY 2013-14,Q3,276.33,6136246.0,21.0,13.158571428571427,292202.1904761905,-0.4959077737249248,-0.17435947509720573,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2013,Nov-2013,2013-11-01,Q4-2013,FY 2013-14,Q3,264.07,6497562.0,20.0,13.2035,324878.1,0.003414395831071726,0.11182636745658492,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2013,Dec-2013,2013-12-01,Q4-2013,FY 2013-14,Q3,234.63,5815357.0,21.0,11.172857142857143,276921.7619047619,-0.15379580089694822,-0.14761332972348118,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2014,Jan-2014,2014-01-01,Q1-2014,FY 2013-14,Q4,211.03000000000003,6395061.0,22.0,9.592272727272729,290684.5909090909,-0.14146644814078635,0.04969934074398341,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2014,Feb-2014,2014-02-01,Q1-2014,FY 2013-14,Q4,134.64,4596923.0,18.0,7.479999999999999,255384.61111111112,-0.22020565796332303,-0.12143739607105464,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2014,Mar-2014,2014-03-01,Q1-2014,FY 2013-14,Q4,203.61,6829777.0,19.0,10.716315789473684,359461.94736842107,0.43266253869969074,0.4075317451764102,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2014,Apr-2014,2014-04-01,Q2-2014,FY 2014-15,Q1,171.29000000000002,4926955.0,17.0,10.07588235294118,289820.8823529412,-0.059762463995469695,-0.19373696026885168,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2014,May-2014,2014-05-01,Q2-2014,FY 2014-15,Q1,230.97,6728868.0,20.0,11.5485,336443.4,0.14615272345145613,0.16086666105129832,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2014,Jun-2014,2014-06-01,Q2-2014,FY 2014-15,Q1,184.74,6431022.0,21.0,8.797142857142857,306239.14285714284,-0.23824368037902266,-0.08977515131180214,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2014,Jul-2014,2014-07-01,Q3-2014,FY 2014-15,Q2,217.47000000000003,7936579.0,22.0,9.885000000000002,360753.5909090909,0.12366027931146495,0.17801267187251257,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2014,Aug-2014,2014-08-01,Q3-2014,FY 2014-15,Q2,266.16,10566459.0,18.0,14.786666666666664,587025.5,0.4958691620300113,0.6272201158710826,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2014,Sep-2014,2014-09-01,Q3-2014,FY 2014-15,Q2,303.25000000000006,12351112.0,22.0,13.784090909090912,561414.1818181818,-0.06780268874497875,-0.04362897043112823,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2014,Oct-2014,2014-10-01,Q4-2014,FY 2014-15,Q3,227.56,9998079.0,18.0,12.64222222222222,555448.8333333334,-0.08283960795090262,-0.010625574981966368,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2014,Nov-2014,2014-11-01,Q4-2014,FY 2014-15,Q3,160.52,7849819.0,18.0,8.91777777777778,436101.0555555556,-0.2946036210230266,-0.21486727600372024,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2014,Dec-2014,2014-12-01,Q4-2014,FY 2014-15,Q3,362.95,14140228.0,22.0,16.49772727272727,642737.6363636364,0.8499818770813035,0.4738272888260804,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2015,Jan-2015,2015-01-01,Q1-2015,FY 2014-15,Q4,442.94,19002251.0,21.0,21.09238095238096,904869.0952380951,0.2785022205603558,0.4078358634131001,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2015,Feb-2015,2015-02-01,Q1-2015,FY 2014-15,Q4,213.4,8638555.0,18.0,11.855555555555556,479919.7222222223,-0.43792236721301625,-0.46962524773161507,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2015,Mar-2015,2015-03-01,Q1-2015,FY 2014-15,Q4,383.21,16505804.0,21.0,18.24809523809524,785990.6666666666,0.5392020350783238,0.6377544624071962,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2015,Apr-2015,2015-04-01,Q2-2015,FY 2015-16,Q1,326.99,15521510.0,18.0,18.16611111111111,862306.1111111111,-0.004492749841253363,0.09709459371584295,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2015,May-2015,2015-05-01,Q2-2015,FY 2015-16,Q1,380.48,15790911.0,19.0,20.02526315789473,831100.5789473684,0.10234177449495441,-0.0361884622660662,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2015,Jun-2015,2015-06-01,Q2-2015,FY 2015-16,Q1,288.6,15474614.0,22.0,13.118181818181816,703391.5454545454,-0.34491838061013835,-0.15366254906785537,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2015,Jul-2015,2015-07-01,Q3-2015,FY 2015-16,Q2,269.82,14561975.0,23.0,11.731304347826086,633129.3478260869,-0.10572177528699256,-0.09989059163776792,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2015,Aug-2015,2015-08-01,Q3-2015,FY 2015-16,Q2,650.1,24605109.0,20.0,32.505,1230255.45,1.7707916388703584,0.9431344546326992,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2015,Sep-2015,2015-09-01,Q3-2015,FY 2015-16,Q2,514.01,20054667.0,20.0,25.7005,1002733.35,-0.20933702507306573,-0.18493890841938554,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2015,Oct-2015,2015-10-01,Q4-2015,FY 2015-16,Q3,488.04,22943436.0,20.0,24.402,1147171.8,-0.05052430886558634,0.14404472534996482,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2015,Nov-2015,2015-11-01,Q4-2015,FY 2015-16,Q3,472.29,20282838.0,19.0,24.85736842105264,1067517.7894736845,0.018661110607845144,-0.06943511906962452,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2015,Dec-2015,2015-12-01,Q4-2015,FY 2015-16,Q3,460.21,22748566.0,21.0,21.914761904761903,1083265.0476190476,-0.11837964769426412,0.014751284054129732,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2016,Jan-2016,2016-01-01,Q1-2016,FY 2015-16,Q4,746.07,31875927.0,20.0,37.3035,1593796.35,0.7022087742552314,0.47128937050361785,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2016,Feb-2016,2016-02-01,Q1-2016,FY 2015-16,Q4,740.8899999999999,27813313.0,20.0,37.04449999999999,1390665.65,-0.006943048239441585,-0.12745085029213432,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2016,Mar-2016,2016-03-01,Q1-2016,FY 2015-16,Q4,721.4900000000001,32150934.0,20.0,36.07450000000001,1607546.7,-0.02618472377815828,0.15595484795356818,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2016,Apr-2016,2016-04-01,Q2-2016,FY 2016-17,Q1,448.84,22336853.0,16.0,28.0525,1396053.3125,-0.22237314446492695,-0.13156282644852557,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2016,May-2016,2016-05-01,Q2-2016,FY 2016-17,Q1,608.8100000000002,29075094.0,22.0,27.673181818181828,1321595.181818182,-0.01352172468828694,-0.053334733004200996,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2016,Jun-2016,2016-06-01,Q2-2016,FY 2016-17,Q1,807.0799999999999,33440957.0,22.0,36.68545454545454,1520043.5,0.32566810663425305,0.15015817317735913,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2016,Jul-2016,2016-07-01,Q3-2016,FY 2016-17,Q2,392.33,22094587.0,20.0,19.6165,1104729.35,-0.4652785349655548,-0.27322517414797665,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2016,Aug-2016,2016-08-01,Q3-2016,FY 2016-17,Q2,451.47,24598002.0,21.0,21.498571428571427,1171333.4285714286,0.09594328389730222,0.06028995117349645,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2016,Sep-2016,2016-09-01,Q3-2016,FY 2016-17,Q2,593.29,32586802.0,20.0,29.6645,1629340.1,0.37983586949298975,0.39101306276826864,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2016,Oct-2016,2016-10-01,Q4-2016,FY 2016-17,Q3,371.21,21930767.0,19.0,19.53736842105264,1154250.894736842,-0.3413889187057715,-0.29158381682446655,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2016,Nov-2016,2016-11-01,Q4-2016,FY 2016-17,Q3,861.66,37660191.0,21.0,41.03142857142857,1793342.4285714286,1.100151242846751,0.5536851101859386,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2016,Dec-2016,2016-12-01,Q4-2016,FY 2016-17,Q3,794.81,36068993.0,21.0,37.84809523809523,1717571.0952380951,-0.07758280528282624,-0.04225145857598023,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2017,Jan-2017,2017-01-01,Q1-2017,FY 2016-17,Q4,597.19,29422841.0,21.0,28.43761904761905,1401087.6666666667,-0.24863803927982764,-0.18426219994553206,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2017,Feb-2017,2017-02-01,Q1-2017,FY 2016-17,Q4,498.94999999999993,27657451.0,18.0,27.71944444444444,1536525.0555555555,-0.02525438581802575,0.0966658918717831,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2017,Mar-2017,2017-03-01,Q1-2017,FY 2016-17,Q4,727.39,32962970.0,21.0,34.63761904761905,1569665.238095238,0.24957840035503143,0.02156826692793512,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2017,Apr-2017,2017-04-01,Q2-2017,FY 2017-18,Q1,768.59,33284239.0,18.0,42.699444444444445,1849124.388888889,0.23274767777029282,0.17803742098077535,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2017,May-2017,2017-05-01,Q2-2017,FY 2017-18,Q1,685.0400000000001,32339693.0,21.0,32.62095238095238,1539985.380952381,-0.23603333004964566,-0.16718129391082492,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2017,Jun-2017,2017-06-01,Q2-2017,FY 2017-18,Q1,462.76,24470609.0,21.0,22.03619047619048,1165267.0952380951,-0.3244774027793996,-0.24332587201739986,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2017,Jul-2017,2017-07-01,Q3-2017,FY 2017-18,Q2,500.26,25152060.0,21.0,23.82190476190476,1197717.142857143,0.08103552597458696,0.02784773358113002,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2017,Aug-2017,2017-08-01,Q3-2017,FY 2017-18,Q2,574.68,31470857.0,20.0,28.734,1573542.85,0.20620077559668992,0.31378502794602103,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2017,Sep-2017,2017-09-01,Q3-2017,FY 2017-18,Q2,942.07,43097139.0,21.0,44.86047619047618,2052244.7142857143,0.5612332494771413,0.30421914743898726,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2017,Oct-2017,2017-10-01,Q4-2017,FY 2017-18,Q3,705.79,31388099.0,20.0,35.2895,1569404.95,-0.21334985722929278,-0.23527397143462359,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2017,Nov-2017,2017-11-01,Q4-2017,FY 2017-18,Q3,650.6800000000002,35068009.0,22.0,29.576363636363645,1594000.4090909092,-0.1618933780199876,0.015671837336124872,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2017,Dec-2017,2017-12-01,Q4-2017,FY 2017-18,Q3,480.1600000000001,25286559.0,19.0,25.271578947368425,1330871.5263157894,-0.14554813911276632,-0.16507453904932656,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2018,Jan-2018,2018-01-01,Q1-2018,FY 2017-18,Q4,591.7099999999999,33484749.0,22.0,26.89590909090909,1522034.0454545454,0.06427497652297687,0.14363709445940676,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2018,Feb-2018,2018-02-01,Q1-2018,FY 2017-18,Q4,707.1899999999999,34398896.0,18.0,39.28833333333333,1911049.7777777773,0.46075498695870154,0.2555893762593562,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2018,Mar-2018,2018-03-01,Q1-2018,FY 2017-18,Q4,503.65,25089683.0,19.0,26.507894736842104,1320509.6315789474,-0.3252985686121722,-0.30901348204834655,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2018,Apr-2018,2018-04-01,Q2-2018,FY 2018-19,Q1,665.6899999999999,31093098.0,19.0,35.03631578947368,1636478.8421052631,0.32173136106423117,0.2392782324113063,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2018,May-2018,2018-05-01,Q2-2018,FY 2018-19,Q1,989.74,42211581.0,22.0,44.988181818181815,1918708.2272727275,0.28404430672753755,0.17246137127222982,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2018,Jun-2018,2018-06-01,Q2-2018,FY 2018-19,Q1,886.69,37009963.0,21.0,42.223333333333336,1762379.1904761903,-0.06145721772047863,-0.08147619037353326,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2018,Jul-2018,2018-07-01,Q3-2018,FY 2018-19,Q2,787.2999999999997,34662362.0,22.0,35.786363636363625,1575561.9090909092,-0.15245053359839844,-0.10600288654951917,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2018,Aug-2018,2018-08-01,Q3-2018,FY 2018-19,Q2,1285.72,49297157.0,20.0,64.286,2464857.85,0.7963825733519629,0.5644309727075147,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2018,Sep-2018,2018-09-01,Q3-2018,FY 2018-19,Q2,2015.8800000000003,61190777.0,18.0,111.99333333333335,3399487.611111111,0.7421107758039596,0.3791820129145016,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2018,Oct-2018,2018-10-01,Q4-2018,FY 2018-19,Q3,1345.5299999999995,40171247.0,21.0,64.07285714285713,1912916.523809524,-0.42788686401401466,-0.43729269153468286,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2018,Nov-2018,2018-11-01,Q4-2018,FY 2018-19,Q3,1558.4,46358886.0,19.0,82.02105263157894,2439941.3684210526,0.2801216660075643,0.2755085431339013,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2018,Dec-2018,2018-12-01,Q4-2018,FY 2018-19,Q3,1522.14,50442128.0,20.0,76.107,2522106.4,-0.07210408110882949,0.03367500245799682,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2019,Jan-2019,2019-01-01,Q1-2019,FY 2018-19,Q4,1277.7399999999998,49104567.0,23.0,55.55391304347825,2134981.1739130435,-0.27005514547310694,-0.15349282095591066,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2019,Feb-2019,2019-02-01,Q1-2019,FY 2018-19,Q4,999.13,46158397.0,19.0,52.58578947368421,2429389.3157894737,-0.05342780386092871,0.13789730114426813,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2019,Mar-2019,2019-03-01,Q1-2019,FY 2018-19,Q4,1281.61,60659188.0,19.0,67.45315789473685,3192588.8421052634,0.2827259715952881,0.314152829007472,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2019,Apr-2019,2019-04-01,Q2-2019,FY 2019-20,Q1,1061.04,50251159.0,18.0,58.946666666666665,2791731.0555555555,-0.12610960692670425,-0.12555885094347863,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2019,May-2019,2019-05-01,Q2-2019,FY 2019-20,Q1,990.38,46586465.0,22.0,45.017272727272726,2117566.590909091,-0.23630503176985873,-0.2414861787294571,daily_table_sum_divide_by_active_days
Currency Derivatives,Options,2019,Jun-2019,2019-06-01,Q2-2019,FY 2019-20,Q1,621.71,41517032.0,19.0,32.72157894736842,2185106.947368421,-0.27313280070063484,0.031895269196863696,daily_table_sum_divide_by_active_days
